id,source,target,tweet_id,type
C130_bratPureKity,C130_brat,PureKity,1548436322959773696,retweet
Jade_Lyn_BPureKity,Jade_Lyn_B,PureKity,1548422991377100807,retweet
JordViewPureKity,JordView,PureKity,1548474823294083081,retweet
TrumpWon2xPureKity,TrumpWon2x,PureKity,1548645315057680390,retweet
thebigwave2002PureKity,thebigwave2002,PureKity,1549006181238116352,retweet
AmaanRajput1825PushpendraTech,AmaanRajput1825,PushpendraTech,1546814567208075264,retweet
CARavinderArya1PushpendraTech,CARavinderArya1,PushpendraTech,1547070213383790592,retweet
Captainty12PushpendraTech,Captainty12,PushpendraTech,1547126984983068673,retweet
GaganDe72811494PushpendraTech,GaganDe72811494,PushpendraTech,1547079047447883776,retweet
GaganDe72811494Crypto_bn,GaganDe72811494,Crypto_bn,1555810200463953920,retweet
HARRYSOLANKI15PushpendraTech,HARRYSOLANKI15,PushpendraTech,1546891009660841985,retweet
HiteshS54684063PushpendraTech,HiteshS54684063,PushpendraTech,1546815170780925953,retweet
Rajkuma88310065PushpendraTech,Rajkuma88310065,PushpendraTech,1548142958654136321,retweet
RamanAg08919945PushpendraTech,RamanAg08919945,PushpendraTech,1547786259082268672,retweet
SaitaKanOnlinePushpendraTech,SaitaKanOnline,PushpendraTech,1547034308460027904,retweet
SaniIbra16PushpendraTech,SaniIbra16,PushpendraTech,1546967950384664579,retweet
SardhanaJeetuPushpendraTech,SardhanaJeetu,PushpendraTech,1546816778013003776,retweet
Tushar72516404PushpendraTech,Tushar72516404,PushpendraTech,1547614314437103618,retweet
gnagpal652PushpendraTech,gnagpal652,PushpendraTech,1547927313961979905,retweet
pushpendrakumPushpendraTech,pushpendrakum,PushpendraTech,1547584207723016193,retweet
pushppedrakumPushpendraTech,pushppedrakum,PushpendraTech,1549653535142322176,retweet
Hamzaardaa0PusulaFinans,Hamzaardaa0,PusulaFinans,1549866613758955522,retweet
0xbigwin2O22PuzzlesCrusade,0xbigwin2O22,PuzzlesCrusade,1548313904643641345,retweet
0xwinerrPuzzlesCrusade,0xwinerr,PuzzlesCrusade,1548323491123851266,retweet
4salamualaikumPuzzlesCrusade,4salamualaikum,PuzzlesCrusade,1548299243885981696,retweet
8a71n9anPuzzlesCrusade,8a71n9an,PuzzlesCrusade,1548297163905839104,retweet
AthiraW1PuzzlesCrusade,AthiraW1,PuzzlesCrusade,1548313591342075904,retweet
BigwinjulysistaPuzzlesCrusade,Bigwinjulysista,PuzzlesCrusade,1548298511564677122,retweet
Daegang7PuzzlesCrusade,Daegang7,PuzzlesCrusade,1548314665478127618,retweet
Devrimsol73PuzzlesCrusade,Devrimsol73,PuzzlesCrusade,1548318237774925830,retweet
FiaNdudAkunBaruPuzzlesCrusade,FiaNdudAkunBaru,PuzzlesCrusade,1548319800174481408,retweet
GGhaikal_PuzzlesCrusade,GGhaikal_,PuzzlesCrusade,1548307247008448512,retweet
GatotGA1PuzzlesCrusade,GatotGA1,PuzzlesCrusade,1548311677061705729,retweet
GhanisMomPuzzlesCrusade,GhanisMom,PuzzlesCrusade,1548306126717870084,retweet
InfoBigwinPuzzlesCrusade,InfoBigwin,PuzzlesCrusade,1548475183580581889,retweet
JustRajoEndraPuzzlesCrusade,JustRajoEndra,PuzzlesCrusade,1548296010082164737,retweet
OxmeibigwinyaxPuzzlesCrusade,Oxmeibigwinyax,PuzzlesCrusade,1548320182250000389,retweet
Oxmychar_lottePuzzlesCrusade,Oxmychar_lotte,PuzzlesCrusade,1548306260092928005,retweet
Rozak2022PuzzlesCrusade,Rozak2022,PuzzlesCrusade,1548312958836817920,retweet
RrainjjunPuzzlesCrusade,Rrainjjun,PuzzlesCrusade,1548309631050473473,retweet
SayanMa54502525PuzzlesCrusade,SayanMa54502525,PuzzlesCrusade,1548313600128733187,retweet
ThepowerWinnerPuzzlesCrusade,ThepowerWinner,PuzzlesCrusade,1548314324917051394,retweet
WinnerputriakbrPuzzlesCrusade,Winnerputriakbr,PuzzlesCrusade,1548443632772198400,retweet
aazurevereignnPuzzlesCrusade,aazurevereignn,PuzzlesCrusade,1548308730982178818,retweet
almayradhifaPuzzlesCrusade,almayradhifa,PuzzlesCrusade,1548321387713990656,retweet
ambiswinPuzzlesCrusade,ambiswin,PuzzlesCrusade,1548298094629965826,retweet
bigwinmaniaPuzzlesCrusade,bigwinmania,PuzzlesCrusade,1548306177485721605,retweet
bigwinsansPuzzlesCrusade,bigwinsans,PuzzlesCrusade,1548314489321189378,retweet
bolualpukatPuzzlesCrusade,bolualpukat,PuzzlesCrusade,1548306299125137409,retweet
bracexletPuzzlesCrusade,bracexlet,PuzzlesCrusade,1548306375453048832,retweet
evitasari2502PuzzlesCrusade,evitasari2502,PuzzlesCrusade,1548322608231223297,retweet
iss991PuzzlesCrusade,iss991,PuzzlesCrusade,1548310477901508612,retweet
jaeminaby19PuzzlesCrusade,jaeminaby19,PuzzlesCrusade,1548311333107482625,retweet
jaen0xssPuzzlesCrusade,jaen0xss,PuzzlesCrusade,1548297901277073408,retweet
kth_winsPuzzlesCrusade,kth_wins,PuzzlesCrusade,1548299593246396416,retweet
luvzenhaPuzzlesCrusade,luvzenha,PuzzlesCrusade,1548306293647343620,retweet
marsanwinnnPuzzlesCrusade,marsanwinnn,PuzzlesCrusade,1548304852916191234,retweet
marsanwinnnlkzrwtnb,marsanwinnn,lkzrwtnb,1547023672556208128,retweet
melovesmoneyPuzzlesCrusade,melovesmoney,PuzzlesCrusade,1548299892719636480,retweet
mounrizesPuzzlesCrusade,mounrizes,PuzzlesCrusade,1548441453856141313,retweet
mygvirhPuzzlesCrusade,mygvirh,PuzzlesCrusade,1548313223920685064,retweet
naejinscityx21PuzzlesCrusade,naejinscityx21,PuzzlesCrusade,1548313559028813825,retweet
prkachuuPuzzlesCrusade,prkachuu,PuzzlesCrusade,1548306725249290244,retweet
runbigwinPuzzlesCrusade,runbigwin,PuzzlesCrusade,1548297968800804869,retweet
runbigwinMarvin_Inu,runbigwin,Marvin_Inu,1554092854037090306,retweet
shinwiiinPuzzlesCrusade,shinwiiin,PuzzlesCrusade,1548314768255045632,retweet
taypino2PuzzlesCrusade,taypino2,PuzzlesCrusade,1548508226743779328,retweet
tiawinssPuzzlesCrusade,tiawinss,PuzzlesCrusade,1548305676262608896,retweet
wngjaerwincityxPuzzlesCrusade,wngjaerwincityx,PuzzlesCrusade,1548314443192233984,retweet
yosepandrianusPuzzlesCrusade,yosepandrianus,PuzzlesCrusade,1548309597932630016,retweet
zuzzichPuzzlesCrusade,zuzzich,PuzzlesCrusade,1548306706387505243,retweet
DogemanoffRAJ73204140,Dogemanoff,RAJ73204140,1547471699708346369,retweet
bolorunsegunRAPHEALAPRINCE2,bolorunsegun,RAPHEALAPRINCE2,1553571050323120130,retweet
CarlitobigbagsRDPrice,Carlitobigbags,RDPrice,1547335603792093184,retweet
CarlitobigbagsRoyG0721,Carlitobigbags,RoyG0721,1547335603792093184,quote
RDPriceRoyG0721,RDPrice,RoyG0721,1547335338347139072,quote
ChromeDeFiRDPrice,ChromeDeFi,RDPrice,1547337694413463553,quote
ChromeDeFiRoyG0721,ChromeDeFi,RoyG0721,1547336948733382659,quote
RoyG0721RDPrice,RoyG0721,RDPrice,1547333915706368000,quote
0xPolidoreREUEARTH,0xPolidore,REUEARTH,1547285143370489861,retweet
AxiS_RoyaltyComREUEARTH,AxiS_RoyaltyCom,REUEARTH,1549456673386991621,retweet
CarbonCookieArtREUEARTH,CarbonCookieArt,REUEARTH,1546907731507937282,retweet
CryptoKingAxiSREUEARTH,CryptoKingAxiS,REUEARTH,1550574899999260672,retweet
Crypto_MadnesssREUEARTH,Crypto_Madnesss,REUEARTH,1548337285367705600,retweet
Fear_RebornREUEARTH,Fear_Reborn,REUEARTH,1547659892680314885,retweet
King_AxiSREUEARTH,King_AxiS,REUEARTH,1548036522716188676,retweet
OskitarfieraREUEARTH,Oskitarfiera,REUEARTH,1548061435657273344,retweet
REUcommunityREUEARTH,REUcommunity,REUEARTH,1549456596216041473,retweet
Skeee333REUEARTH,Skeee333,REUEARTH,1548564474457575424,retweet
UinunmulHwj3278REUEARTH,UinunmulHwj3278,REUEARTH,1549695426181312512,retweet
bansen_ethREUEARTH,bansen_eth,REUEARTH,1548332684622979081,retweet
eurojeuxwebREUEARTH,eurojeuxweb,REUEARTH,1548383262917046272,retweet
keltimaeREUEARTH,keltimae,REUEARTH,1550773790975705089,retweet
sokoloko11REUEARTH,sokoloko11,REUEARTH,1550577172452184064,retweet
ApollineC796RLDI_Lamy,ApollineC796,RLDI_Lamy,1548305737922727939,retweet
bourganneRLDI_Lamy,bourganne,RLDI_Lamy,1550074235166625793,retweet
smugnierRLDI_Lamy,smugnier,RLDI_Lamy,1549975507122405377,retweet
ChrisBrey1RND_de,ChrisBrey1,RND_de,1546862486300811264,retweet
00_centiRRezazd,00_centi,RRezazd,1555655805634068480,retweet
1468_gRRezazd,1468_g,RRezazd,1552025937906384896,retweet
1468_gbaby_doarchive,1468_g,baby_doarchive,1551410880151035904,retweet
1468_gnima19804,1468_g,nima19804,1550565661612863488,retweet
Ar55AliRRezazd,Ar55Ali,RRezazd,1550568755331305472,retweet
DanielR91355887RRezazd,DanielR91355887,RRezazd,1549594312836628481,retweet
DavidLGriffith3RRezazd,DavidLGriffith3,RRezazd,1546877373957771264,retweet
KingdabaoRRezazd,Kingdabao,RRezazd,1553015762213670913,retweet
Michael80839178RRezazd,Michael80839178,RRezazd,1546394141940137984,retweet
MouradTaoufikiRRezazd,MouradTaoufiki,RRezazd,1553892713145188352,retweet
MouradTaoufikinima19804,MouradTaoufiki,nima19804,1549158654678601728,retweet
Nikdelali57RRezazd,Nikdelali57,RRezazd,1552562479171002375,retweet
OudraogoFranoi9RRezazd,OudraogoFranoi9,RRezazd,1547006523712438272,retweet
PkBlg6RRezazd,PkBlg6,RRezazd,1553246421234638849,retweet
Rajashekar0003RRezazd,Rajashekar0003,RRezazd,1549695139693481984,retweet
Shakm25500640RRezazd,Shakm25500640,RRezazd,1555857087325954049,retweet
Tannu26506651RRezazd,Tannu26506651,RRezazd,1551757809896738816,retweet
YI2tIOKRFsTHopFRRezazd,YI2tIOKRFsTHopF,RRezazd,1553673145948807168,retweet
Yones27387141RRezazd,Yones27387141,RRezazd,1553827517726969856,retweet
azads12900RRezazd,azads12900,RRezazd,1553823169911332867,retweet
babak93005351RRezazd,babak93005351,RRezazd,1556207259729920000,retweet
babydogecoin251RRezazd,babydogecoin251,RRezazd,1552413665684770816,retweet
babydogee99RRezazd,babydogee99,RRezazd,1556591985175183360,retweet
babydogee99qwerty43785509,babydogee99,qwerty43785509,1555490057196376064,retweet
crystaljsu159RRezazd,crystaljsu159,RRezazd,1551483098096799744,retweet
crystaljsu159Mizan19314200,crystaljsu159,Mizan19314200,1556445054939860992,retweet
daio_sadRRezazd,daio_sad,RRezazd,1553823466440228864,retweet
deegydeegydooRRezazd,deegydeegydoo,RRezazd,1552564614906331136,retweet
dehe_twtRRezazd,dehe_twt,RRezazd,1545887013655564289,retweet
ebi21917162RRezazd,ebi21917162,RRezazd,1552389214981033984,retweet
fPthDvT8xfwtgkPRRezazd,fPthDvT8xfwtgkP,RRezazd,1554356449681317889,retweet
k_jonathan10RRezazd,k_jonathan10,RRezazd,1551650090523267074,retweet
pirate202123RRezazd,pirate202123,RRezazd,1556627505892712449,retweet
pirate202123nima19804,pirate202123,nima19804,1547675633496387584,retweet
tanoh_sylvainRRezazd,tanoh_sylvain,RRezazd,1548072062324854784,retweet
unterwegerpRRezazd,unterwegerp,RRezazd,1549750265439559685,retweet
vahidafshar59RRezazd,vahidafshar59,RRezazd,1552223352491761664,retweet
wan6992_wan699RRezazd,wan6992_wan699,RRezazd,1554605762436993024,retweet
AYPOLITIQUERTSinfo,AYPOLITIQUE,RTSinfo,1549463588959649792,retweet
AbnerBertha4Racy1Eva,AbnerBertha4,Racy1Eva,1549280511796846592,retweet
delunadiegoRadioEducacion,delunadiego,RadioEducacion,1547733026259345408,retweet
krystallis1111RadioGenova,krystallis1111,RadioGenova,1545804470596079616,quote
mai_ayaan_huRafiul_Badhon,mai_ayaan_hu,Rafiul_Badhon,1547174322321920001,retweet
NezeliaaaaahhRainingKetchup,Nezeliaaaaahh,RainingKetchup,1546922791999418368,retweet
RandtastikRainingKetchup,Randtastik,RainingKetchup,1546920753563574272,retweet
RobertWhat1Rainmaker1973,RobertWhat1,Rainmaker1973,1551949826396504067,quote
GeethaaBtsRajeevGuptaCA,GeethaaBts,RajeevGuptaCA,1545706199328296962,retweet
ananyapokhriyalRajeevGuptaCA,ananyapokhriyal,RajeevGuptaCA,1545691871552364546,retweet
twiiit_samRajeevGuptaCA,twiiit_sam,RajeevGuptaCA,1545635556763512832,retweet
Domino_1988Rajtwittz,Domino_1988,Rajtwittz,1549277233109401600,retweet
RajtwittzJDxBruce,Rajtwittz,JDxBruce,1555465724784570368,retweet
Isabel10485817Rajtwittz,Isabel10485817,Rajtwittz,1549266811073581057,retweet
edgarl04704152Rajtwittz,edgarl04704152,Rajtwittz,1549567227283718144,retweet
emmanuel_kingeRajtwittz,emmanuel_kinge,Rajtwittz,1549305722466406400,retweet
AlfredTheAbsurdRando_99999999,AlfredTheAbsurd,Rando_99999999,1548986357686624256,retweet
Rando_99999999DavisKeshawna1,Rando_99999999,DavisKeshawna1,1555344916271603714,retweet
KAMlKAZESHOTRando_99999999,KAMlKAZESHOT,Rando_99999999,1549074694745178114,retweet
RandoTuckRando_99999999,RandoTuck,Rando_99999999,1549049780998811648,retweet
WCmeshfighterRando_99999999,WCmeshfighter,Rando_99999999,1549100427668385792,retweet
ZoofishahJRando_99999999,ZoofishahJ,Rando_99999999,1549109387121381378,retweet
colonialpiusRando_99999999,colonialpius,Rando_99999999,1548875644414607360,retweet
era2332Rando_99999999,era2332,Rando_99999999,1549072017948921859,retweet
hvac69Rando_99999999,hvac69,Rando_99999999,1548954104323612673,retweet
nathanhewitt76Rando_99999999,nathanhewitt76,Rando_99999999,1548973225752887296,retweet
raeliahekmanRando_99999999,raeliahekman,Rando_99999999,1548911652925480960,retweet
sharingodRao_sep28,sharingod,Rao_sep28,1546580501569454083,retweet
Rao_sep28RRezazd,Rao_sep28,RRezazd,1556069234819698689,retweet
lala121093RateThatCrypto,lala121093,RateThatCrypto,1545662701879189504,retweet
lookoutbelow60RationalMale,lookoutbelow60,RationalMale,1545591621835800577,quote
BurstangelInRavensFlock13,BurstangelIn,RavensFlock13,1545913595065765894,retweet
benatipsosRayDouglasUK,benatipsos,RayDouglasUK,1545720485530554369,retweet
Allen04248687RealSeanHoff,Allen04248687,RealSeanHoff,1545847242421981184,retweet
Amazing_FudgeRealSeanHoff,Amazing_Fudge,RealSeanHoff,1545848735199989760,retweet
BARBARAKEDZIER1RealSeanHoff,BARBARAKEDZIER1,RealSeanHoff,1545992317126860801,retweet
DougVarkRealSeanHoff,DougVark,RealSeanHoff,1546102842074824707,retweet
FAX_onlineRealSeanHoff,FAX_online,RealSeanHoff,1545958763521351681,retweet
JimJorseyRealSeanHoff,JimJorsey,RealSeanHoff,1551962154319990786,retweet
Lightwa60075976RealSeanHoff,Lightwa60075976,RealSeanHoff,1545991798266466305,retweet
PhydellaLLRealSeanHoff,PhydellaLL,RealSeanHoff,1545863022236684288,retweet
RaeGielau13RealSeanHoff,RaeGielau13,RealSeanHoff,1546139511171817475,retweet
RagnarWulfsonRealSeanHoff,RagnarWulfson,RealSeanHoff,1545844242253324288,retweet
Sherrie01208999RealSeanHoff,Sherrie01208999,RealSeanHoff,1545937034501468160,retweet
TinaFaagaiRealSeanHoff,TinaFaagai,RealSeanHoff,1545933583424098304,retweet
WhootKnowsRealSeanHoff,WhootKnows,RealSeanHoff,1545890673173282816,retweet
gfp3RealSeanHoff,gfp3,RealSeanHoff,1550308523933945857,retweet
lorraine01640RealSeanHoff,lorraine01640,RealSeanHoff,1545858919804829699,retweet
pac0405RealSeanHoff,pac0405,RealSeanHoff,1545852294897475592,retweet
pat_pondilloRealSeanHoff,pat_pondillo,RealSeanHoff,1545936878494515200,retweet
patriotpromise2RealSeanHoff,patriotpromise2,RealSeanHoff,1545846622071824386,retweet
stacnraRealSeanHoff,stacnra,RealSeanHoff,1546108971202875392,retweet
sukimoto1000RealSeanHoff,sukimoto1000,RealSeanHoff,1545848407608020993,retweet
tbohmer71RealSeanHoff,tbohmer71,RealSeanHoff,1546452079090274305,retweet
tide_foreverRealSeanHoff,tide_forever,RealSeanHoff,1545909070263197702,retweet
udreams30RealSeanHoff,udreams30,RealSeanHoff,1545843154225696772,retweet
udreams30doug_maga,udreams30,doug_maga,1546494824928485378,retweet
warmbisquickRealSeanHoff,warmbisquick,RealSeanHoff,1545887286688202756,retweet
weewaypathRealSeanHoff,weewaypath,RealSeanHoff,1552913095303086080,retweet
RealSomethingS1btaylor,RealSomethingS1,btaylor,1545912328360804354,quote
Ajay1234561760Real_Ashutosh30,Ajay1234561760,Real_Ashutosh30,1545781699719868416,quote
AyeshadeQueirozRealityGirlZine,AyeshadeQueiroz,RealityGirlZine,1546613429376495618,quote
JT824300RebeccaWeb3,JT824300,RebeccaWeb3,1549209108351369216,retweet
Obasa_of_lagosRebllon,Obasa_of_lagos,Rebllon,1553524661304135684,retweet
ronclaus301RedBerylMining,ronclaus301,RedBerylMining,1551576320257142784,retweet
ronclaus301brightrock_corp,ronclaus301,brightrock_corp,1551576320257142784,quote
RedBerylMiningbrightrock_corp,RedBerylMining,brightrock_corp,1551561288186269696,quote
ManifestVoltRedmi1980,ManifestVolt,Redmi1980,1546028044179079168,retweet
NShoushtaripourRedmi1980,NShoushtaripour,Redmi1980,1553398398086025217,retweet
NShoushtaripourterrlunaclassic,NShoushtaripour,terrlunaclassic,1550279740946231296,retweet
investementexpRelevantElon,investementexp,RelevantElon,1550018911038767104,quote
GArayaFXReuters,GArayaFX,Reuters,1545769019914956800,quote
ICPaulaVaughnReuters,ICPaulaVaughn,Reuters,1545617732619669504,quote
LJ_blitzReuters,LJ_blitz,Reuters,1545829140653277190,quote
NEISION_Reuters,NEISION_,Reuters,1549895009629097986,quote
Saucy_SisReuters,Saucy_Sis,Reuters,1545595008740474881,quote
TrebleUnited_99Reuters,TrebleUnited_99,Reuters,1545798934945472513,quote
excitingxsReuters,excitingxs,Reuters,1545560274845028352,quote
the_bobfriendReuters,the_bobfriend,Reuters,1545586000201601024,quote
theakshatyadavReuters,theakshatyadav,Reuters,1546502600765235201,quote
BrotherLeeLuvRichard_Schiff,BrotherLeeLuv,Richard_Schiff,1545671232778952704,quote
RificoholderRinfinancemain,Rificoholder,Rinfinancemain,1545838128627421185,quote
Rinfinancemaingoddessofcrypt2,Rinfinancemain,goddessofcrypt2,1552521686603501568,quote
lisodliutamiRizqiutami13,lisodliutami,Rizqiutami13,1547731813661290496,retweet
DanSkinnerArtRoadmaster1253,DanSkinnerArt,Roadmaster1253,1546351081944453124,retweet
DanSkinnerArtwarrenswil,DanSkinnerArt,warrenswil,1546351081944453124,quote
Roadmaster1253warrenswil,Roadmaster1253,warrenswil,1546164444618702850,retweet
NienteDDRobGallaurese,NienteDD,RobGallaurese,1545810039792738304,retweet
chandlerwindhamRobotAfro,chandlerwindham,RobotAfro,1556108410877263874,quote
AuBree_LondonRome__xo,AuBree_London,Rome__xo,1549779254799466501,quote
toorakkidRonFilipkowski,toorakkid,RonFilipkowski,1547018564330065920,quote
Christo53105777RonMatta,Christo53105777,RonMatta,1549012319585320961,retweet
solomongrundy6RonnyJacksonTX,solomongrundy6,RonnyJacksonTX,1548103599711928320,quote
solomongrundy6ilovepirates_2,solomongrundy6,ilovepirates_2,1549363839170334720,quote
ScallyNancyRose4YouTwo,ScallyNancy,Rose4YouTwo,1553194587207892992,quote
ScallyNancyaboutparesh,ScallyNancy,aboutparesh,1550248176317243392,quote
ScallyNancyLennyDykstra,ScallyNancy,LennyDykstra,1556374271131369472,quote
RoseWil53794383TracyGo63645865,RoseWil53794383,TracyGo63645865,1552936603106308096,retweet
TracyGo63645865RoseWil53794383,TracyGo63645865,RoseWil53794383,1552452178610372608,quote
MaryPriestessRoyG0721,MaryPriestess,RoyG0721,1547336187584585728,quote
AmieeConnRpsAgainstTrump,AmieeConn,RpsAgainstTrump,1548017831651880961,quote
LittleMsBiddiRpsAgainstTrump,LittleMsBiddi,RpsAgainstTrump,1545801373111013377,quote
Shubham4088Rudrapdubey_,Shubham4088,Rudrapdubey_,1545917463035990016,retweet
AF_FatcatkillerRudy_Crypto76,AF_Fatcatkiller,Rudy_Crypto76,1551841625520934912,retweet
Gold6382Rudy_Crypto76,Gold6382,Rudy_Crypto76,1551829903686909954,retweet
Taiger212121Rudy_Crypto76,Taiger212121,Rudy_Crypto76,1551843754562273287,retweet
lord22022Rudy_Crypto76,lord22022,Rudy_Crypto76,1551807939370958848,retweet
SickBoyRomanticRyu7z,SickBoyRomantic,Ryu7z,1547347248417234944,retweet
llcoolchrisFPRyu7z,llcoolchrisFP,Ryu7z,1547536665698357248,retweet
mshahidssSAMAATV,mshahidss,SAMAATV,1545756082173317121,retweet
07crixel07SAUDISHIBTOKEN,07crixel07,SAUDISHIBTOKEN,1554506340273364992,quote
Crixel07SAUDISHIBTOKEN,Crixel07,SAUDISHIBTOKEN,1548739170167918595,quote
Crixel070SAUDISHIBTOKEN,Crixel070,SAUDISHIBTOKEN,1549483653658562563,quote
Crypto_LuverrrSAUDISHIBTOKEN,Crypto_Luverrr,SAUDISHIBTOKEN,1551218731531075584,quote
DevvSoftSAUDISHIBTOKEN,DevvSoft,SAUDISHIBTOKEN,1551226794677862400,quote
Djay3103xSAUDISHIBTOKEN,Djay3103x,SAUDISHIBTOKEN,1551236430243979268,quote
HtcInPersonSAUDISHIBTOKEN,HtcInPerson,SAUDISHIBTOKEN,1551218815421353984,quote
LisaCryptoxSAUDISHIBTOKEN,LisaCryptox,SAUDISHIBTOKEN,1554463991224729610,quote
Lunamaster9SAUDISHIBTOKEN,Lunamaster9,SAUDISHIBTOKEN,1556771108367618052,quote
RelaxxamSAUDISHIBTOKEN,Relaxxam,SAUDISHIBTOKEN,1551290943185231876,quote
RockiCryptoSAUDISHIBTOKEN,RockiCrypto,SAUDISHIBTOKEN,1551229463064707077,quote
RockiCryptoojhahari78,RockiCrypto,ojhahari78,1551118066569936897,retweet
RonnieDimondsSAUDISHIBTOKEN,RonnieDimonds,SAUDISHIBTOKEN,1551217345720422403,quote
Seraphim030SAUDISHIBTOKEN,Seraphim030,SAUDISHIBTOKEN,1551236030505820161,quote
SpartaCallsSAUDISHIBTOKEN,SpartaCalls,SAUDISHIBTOKEN,1556779833782304769,quote
cmarketnewsSAUDISHIBTOKEN,cmarketnews,SAUDISHIBTOKEN,1551273728507535362,quote
